inquiry_id,product_id,lang,text,true_theme
Q03867,P0496,en,Any chance of a 10% discount for first-time buyers?,price
Q03868,P0319,en,Is the price negotiable for 500 units?,price
Q03869,P0001,en,Do you support DDP shipping to the US?,delivery
Q03870,P0115,zh,最低起订量多少才能拿到折扣?,price
Q03871,P0072,zh,材料是否不含BPA?,feature
Q03872,P0143,en,Any chance of a 10% discount for first-time buyers?,price
Q03873,P0172,zh,"你们竞争对手报价更低,能否匹配?",price
Q03874,P0411,zh,发到德国需要多久?,delivery
Q03875,P0489,en,Any chance of a 10% discount for first-time buyers?,price
Q03876,P0338,zh,这个月有促销价吗?,price
Q03877,P0070,en,Is air freight available for urgent orders?,delivery
Q03878,P0386,zh,发到德国需要多久?,delivery
Q03879,P0485,zh,电池容量多少毫安?,feature
Q03880,P0202,en,Does this product support waterproof IPX7?,feature
Q03881,P0090,zh,电池容量多少毫安?,feature
Q03882,P0169,en,Is the material BPA-free?,feature
Q03883,P0263,en,Does it come with a CE certification?,feature
Q03884,P0106,zh,有CE认证吗?,feature
Q03885,P0327,en,Can you share the technical spec sheet?,feature
Q03886,P0386,zh,首次合作能给9折吗?,price
Q03887,P0193,en,Will the order arrive before Chinese New Year?,delivery
Q03888,P0351,zh,有CE认证吗?,feature
Q03889,P0334,en,Is private label packaging available?,customization
Q03890,P0237,zh,发到德国需要多久?,delivery
Q03891,P0107,en,Can you share the technical spec sheet?,feature
Q03892,P0253,zh,最低起订量多少才能拿到折扣?,price
Q03893,P0225,en,Will the order arrive before Chinese New Year?,delivery
Q03894,P0422,zh,包装上能加我们的logo吗?,customization
Q03895,P0134,en,Is the material BPA-free?,feature
Q03896,P0101,zh,有CE认证吗?,feature
Q03897,P0131,en,Can you share the technical spec sheet?,feature
Q03898,P0366,zh,首次合作能给9折吗?,price
Q03899,P0406,zh,能保证12月15号前到货吗?,delivery
Q03900,P0103,zh,急单能走空运吗?,delivery
Q03901,P0213,en,Is air freight available for urgent orders?,delivery
Q03902,P0231,en,Do you support DDP shipping to the US?,delivery
Q03903,P0027,zh,保修期多久?,feature
Q03904,P0421,en,The price seems high compared to similar products.,price
Q03905,P0359,en,Can the color be customized?,customization
Q03906,P0047,zh,这个产品支持IPX7防水吗?,feature
Q03907,P0153,zh,能保证12月15号前到货吗?,delivery
Q03908,P0226,en,Do you have any promotional pricing this month?,price
Q03909,P0090,zh,这个产品支持IPX7防水吗?,feature
Q03910,P0482,en,Do you support OEM/ODM service?,customization
Q03911,P0454,zh,首次合作能给9折吗?,price
Q03912,P0180,zh,保修期多久?,feature
Q03913,P0212,zh,电池容量多少毫安?,feature
Q03914,P0206,en,"We need custom retail packaging, is that possible?",customization
Q03915,P0076,en,Can we add our logo on the packaging?,customization
Q03916,P0429,zh,大批量采购可以给个更好的价格吗?,price
Q03917,P0283,zh,首次合作能给9折吗?,price
Q03918,P0479,zh,材料是否不含BPA?,feature
Q03919,P0290,en,What is the minimum order quantity to get a discount?,price
Q03920,P0034,en,Do you support DDP shipping to the US?,delivery
Q03921,P0034,zh,"你们竞争对手报价更低,能否匹配?",price
Q03922,P0005,zh,有CE认证吗?,feature
Q03923,P0253,en,What is the minimum order quantity to get a discount?,price
Q03924,P0113,zh,"你们竞争对手报价更低,能否匹配?",price
Q03925,P0172,en,Do you have any promotional pricing this month?,price
Q03926,P0022,zh,急单能走空运吗?,delivery
Q03927,P0349,zh,发到德国需要多久?,delivery
Q03928,P0315,en,Does this product support waterproof IPX7?,feature
Q03929,P0094,zh,最低起订量多少才能拿到折扣?,price
Q03930,P0326,zh,保修期多久?,feature
Q03931,P0368,zh,首次合作能给9折吗?,price
Q03932,P0083,en,Is air freight available for urgent orders?,delivery
Q03933,P0204,zh,首次合作能给9折吗?,price
Q03934,P0337,zh,能发一下技术参数表吗?,feature
Q03935,P0259,zh,这个产品支持IPX7防水吗?,feature
Q03936,P0482,zh,"你们竞争对手报价更低,能否匹配?",price
Q03937,P0498,zh,发到德国需要多久?,delivery
Q03938,P0321,zh,能保证12月15号前到货吗?,delivery
Q03939,P0226,en,Any chance of a 10% discount for first-time buyers?,price
Q03940,P0392,en,What is the battery capacity?,feature
Q03941,P0142,zh,有CE认证吗?,feature
Q03942,P0123,en,Will the order arrive before Chinese New Year?,delivery
Q03943,P0105,en,Any chance of a 10% discount for first-time buyers?,price
Q03944,P0133,en,Is the material BPA-free?,feature
Q03945,P0461,zh,"需要定制零售包装,可以做吗?",customization
Q03946,P0456,en,Can you share the technical spec sheet?,feature
Q03947,P0267,zh,可以做自有品牌包装吗?,customization
Q03948,P0384,en,Is air freight available for urgent orders?,delivery
Q03949,P0029,en,Do you support DDP shipping to the US?,delivery
Q03950,P0183,en,What is the minimum order quantity to get a discount?,price
Q03951,P0159,en,Can the color be customized?,customization
Q03952,P0308,zh,500件的话价格能再优惠吗?,price
Q03953,P0497,zh,春节前能到货吗?,delivery
Q03954,P0183,zh,有CE认证吗?,feature
Q03955,P0392,en,Does it come with a CE certification?,feature
Q03956,P0019,en,Any chance of a 10% discount for first-time buyers?,price
Q03957,P0001,zh,材料是否不含BPA?,feature
Q03958,P0396,en,Will the order arrive before Chinese New Year?,delivery
Q03959,P0310,en,Do you have any promotional pricing this month?,price
Q03960,P0296,zh,材料是否不含BPA?,feature
Q03961,P0198,en,"We need custom retail packaging, is that possible?",customization
Q03962,P0397,en,Do you support OEM/ODM service?,customization
Q03963,P0076,en,Can you offer a better price for bulk orders?,price
Q03964,P0016,zh,保修期多久?,feature
Q03965,P0127,en,Do you have any promotional pricing this month?,price
Q03966,P0050,zh,1000件的生产周期多久?,delivery
Q03967,P0140,en,Can you guarantee delivery before December 15?,delivery
Q03968,P0308,zh,最低起订量多少才能拿到折扣?,price
Q03969,P0303,en,Does this product support waterproof IPX7?,feature
Q03970,P0460,zh,颜色可以定制吗?,customization
Q03971,P0408,zh,和同类产品相比价格偏高。,price
Q03972,P0491,zh,保修期多久?,feature
Q03973,P0349,zh,春节前能到货吗?,delivery
Q03974,P0095,zh,保修期多久?,feature
Q03975,P0373,en,"Your competitor offers $X less, can you match it?",price
Q03976,P0394,zh,材料是否不含BPA?,feature
Q03977,P0317,en,Is the material BPA-free?,feature
Q03978,P0447,zh,支持OEM/ODM吗?,customization
Q03979,P0361,en,Can you change the box design to our brand?,customization
Q03980,P0119,en,Do you support DDP shipping to the US?,delivery
Q03981,P0315,en,Is the price negotiable for 500 units?,price
Q03982,P0261,en,Do you have any promotional pricing this month?,price
Q03983,P0221,zh,春节前能到货吗?,delivery
Q03984,P0422,zh,最低起订量多少才能拿到折扣?,price
Q03985,P0064,zh,这个产品支持IPX7防水吗?,feature
Q03986,P0244,en,Does this product support waterproof IPX7?,feature
Q03987,P0122,zh,和同类产品相比价格偏高。,price
Q03988,P0360,en,Any chance of a 10% discount for first-time buyers?,price
Q03989,P0166,zh,最低起订量多少才能拿到折扣?,price
Q03990,P0470,en,Can you share the technical spec sheet?,feature
Q03991,P0120,en,Any chance of a 10% discount for first-time buyers?,price
Q03992,P0125,en,The price seems high compared to similar products.,price
Q03993,P0116,zh,支持OEM/ODM吗?,customization
Q03994,P0089,en,Do you support DDP shipping to the US?,delivery
Q03995,P0094,en,"Your competitor offers $X less, can you match it?",price
Q03996,P0460,zh,包装盒能换成我们的品牌设计吗?,customization
Q03997,P0181,zh,这个月有促销价吗?,price
Q03998,P0029,zh,"你们竞争对手报价更低,能否匹配?",price
Q03999,P0308,zh,支持DDP发到美国吗?,delivery
Q04000,P0037,en,Will the order arrive before Chinese New Year?,delivery
Q04001,P0127,en,Can the color be customized?,customization
Q04002,P0381,zh,大批量采购可以给个更好的价格吗?,price
Q04003,P0026,zh,能保证12月15号前到货吗?,delivery
Q04004,P0195,en,Is private label packaging available?,customization
Q04005,P0457,zh,大批量采购可以给个更好的价格吗?,price
Q04006,P0138,en,What's the warranty period?,feature
Q04007,P0010,en,Is air freight available for urgent orders?,delivery
Q04008,P0452,zh,有CE认证吗?,feature
Q04009,P0255,en,Will the order arrive before Chinese New Year?,delivery
Q04010,P0385,zh,500件的话价格能再优惠吗?,price
Q04011,P0433,en,The price seems high compared to similar products.,price
Q04012,P0361,zh,急单能走空运吗?,delivery
Q04013,P0401,en,Does it come with a CE certification?,feature
Q04014,P0060,en,Is private label packaging available?,customization
Q04015,P0191,zh,有CE认证吗?,feature
Q04016,P0252,zh,支持DDP发到美国吗?,delivery
Q04017,P0219,en,What is the minimum order quantity to get a discount?,price
Q04018,P0179,zh,支持OEM/ODM吗?,customization
Q04019,P0254,en,Can the color be customized?,customization
Q04020,P0350,zh,最低起订量多少才能拿到折扣?,price
Q04021,P0218,en,What is the battery capacity?,feature
Q04022,P0043,zh,大批量采购可以给个更好的价格吗?,price
Q04023,P0078,zh,有CE认证吗?,feature
Q04024,P0278,en,How long is the shipping time to Germany?,delivery
Q04025,P0495,en,Do you support OEM/ODM service?,customization
Q04026,P0450,en,"Your competitor offers $X less, can you match it?",price
Q04027,P0339,en,Can we add our logo on the packaging?,customization
Q04028,P0314,zh,包装上能加我们的logo吗?,customization
Q04029,P0307,en,Do you have any promotional pricing this month?,price
Q04030,P0146,en,What's the lead time for 1000 units?,delivery
Q04031,P0195,en,Can you guarantee delivery before December 15?,delivery
Q04032,P0432,en,How long is the shipping time to Germany?,delivery
Q04033,P0211,en,What's the warranty period?,feature
Q04034,P0304,zh,能保证12月15号前到货吗?,delivery
Q04035,P0051,zh,这个产品支持IPX7防水吗?,feature
Q04036,P0227,en,The price seems high compared to similar products.,price
Q04037,P0083,zh,能保证12月15号前到货吗?,delivery
Q04038,P0190,en,Does this product support waterproof IPX7?,feature
Q04039,P0171,en,Can you share the technical spec sheet?,feature
Q04040,P0099,zh,能保证12月15号前到货吗?,delivery
Q04041,P0409,zh,支持OEM/ODM吗?,customization
Q04042,P0041,zh,首次合作能给9折吗?,price
Q04043,P0088,zh,包装上能加我们的logo吗?,customization
Q04044,P0435,zh,最低起订量多少才能拿到折扣?,price
Q04045,P0375,en,Do you support DDP shipping to the US?,delivery
Q04046,P0192,zh,材料是否不含BPA?,feature
Q04047,P0075,zh,这个产品支持IPX7防水吗?,feature
Q04048,P0204,en,How long is the shipping time to Germany?,delivery
Q04049,P0270,en,What is the battery capacity?,feature
Q04050,P0410,zh,最低起订量多少才能拿到折扣?,price
Q04051,P0051,zh,1000件的生产周期多久?,delivery
Q04052,P0059,zh,能发一下技术参数表吗?,feature
Q04053,P0314,en,Can we add our logo on the packaging?,customization
Q04054,P0035,zh,最低起订量多少才能拿到折扣?,price
Q04055,P0497,en,The price seems high compared to similar products.,price
Q04056,P0259,zh,最低起订量多少才能拿到折扣?,price
Q04057,P0277,en,What is the battery capacity?,feature
Q04058,P0219,en,Can the color be customized?,customization
Q04059,P0190,en,Is private label packaging available?,customization
Q04060,P0465,zh,这个月有促销价吗?,price
Q04061,P0195,zh,保修期多久?,feature
Q04062,P0073,en,Can you offer a better price for bulk orders?,price
Q04063,P0068,zh,500件的话价格能再优惠吗?,price
Q04064,P0124,en,Is the price negotiable for 500 units?,price
Q04065,P0128,en,Do you have any promotional pricing this month?,price
Q04066,P0426,zh,1000件的生产周期多久?,delivery
Q04067,P0453,zh,材料是否不含BPA?,feature
Q04068,P0205,zh,发到德国需要多久?,delivery
Q04069,P0074,en,Is the price negotiable for 500 units?,price
Q04070,P0337,en,Does this product support waterproof IPX7?,feature
Q04071,P0035,en,Can we add our logo on the packaging?,customization
Q04072,P0492,en,Can you guarantee delivery before December 15?,delivery
Q04073,P0257,zh,材料是否不含BPA?,feature
Q04074,P0033,zh,能发一下技术参数表吗?,feature
Q04075,P0254,en,The price seems high compared to similar products.,price
Q04076,P0250,zh,包装上能加我们的logo吗?,customization
Q04077,P0037,en,Can you change the box design to our brand?,customization
Q04078,P0341,zh,颜色可以定制吗?,customization
Q04079,P0382,zh,大批量采购可以给个更好的价格吗?,price
Q04080,P0256,en,Does this product support waterproof IPX7?,feature
Q04081,P0280,zh,材料是否不含BPA?,feature
Q04082,P0264,zh,支持DDP发到美国吗?,delivery
Q04083,P0063,en,Will the order arrive before Chinese New Year?,delivery
Q04084,P0026,en,What is the battery capacity?,feature
Q04085,P0002,zh,"需要定制零售包装,可以做吗?",customization
Q04086,P0208,zh,这个月有促销价吗?,price
Q04087,P0101,en,Do you support DDP shipping to the US?,delivery
Q04088,P0253,en,What is the battery capacity?,feature
Q04089,P0071,en,Can you offer a better price for bulk orders?,price
Q04090,P0139,en,"We need custom retail packaging, is that possible?",customization
Q04091,P0222,zh,500件的话价格能再优惠吗?,price
Q04092,P0265,zh,颜色可以定制吗?,customization
Q04093,P0475,en,What's the warranty period?,feature
Q04094,P0314,en,Is private label packaging available?,customization
Q04095,P0385,zh,最低起订量多少才能拿到折扣?,price
Q04096,P0346,en,Can the color be customized?,customization
Q04097,P0314,en,What's the warranty period?,feature
Q04098,P0499,zh,材料是否不含BPA?,feature
Q04099,P0072,en,"Your competitor offers $X less, can you match it?",price
Q04100,P0439,en,Any chance of a 10% discount for first-time buyers?,price
Q04101,P0188,zh,发到德国需要多久?,delivery
Q04102,P0327,zh,首次合作能给9折吗?,price
Q04103,P0249,zh,春节前能到货吗?,delivery
Q04104,P0337,en,"Your competitor offers $X less, can you match it?",price
Q04105,P0266,zh,急单能走空运吗?,delivery
Q04106,P0231,zh,1000件的生产周期多久?,delivery
Q04107,P0181,en,Is air freight available for urgent orders?,delivery
Q04108,P0293,en,Can you guarantee delivery before December 15?,delivery
Q04109,P0280,en,The price seems high compared to similar products.,price
Q04110,P0345,zh,500件的话价格能再优惠吗?,price
Q04111,P0244,en,What is the minimum order quantity to get a discount?,price
Q04112,P0363,zh,和同类产品相比价格偏高。,price
Q04113,P0472,en,What's the warranty period?,feature
Q04114,P0400,zh,这个月有促销价吗?,price
Q04115,P0077,en,Do you support DDP shipping to the US?,delivery
Q04116,P0437,en,Can you change the box design to our brand?,customization
